UTC_DATE;UTC_TIME;ECEF_X;ECEF_Y;ECEF_Z;LATITUDE;LONGITUDE;HEIGHT
2015.07.01;04:01:24;4082419;1404190;4679847;47,5001703;18,9811823;456,36
2015.07.01;14:02:49;4082420;1404265;4679830;47,499899;18,9821192;460,95
2015.07.01;19:01:05;4082491;1404226;4679815;47,4994468;18,9813233;486,68
2015.07.01;22:00:59;4082430;1404323;4679817;47,4996322;18,9828039;470,5
2015.07.02;04:01:40;4082411;1404180;4679876;47,5004182;18,9810913;470,44
2015.07.02;14:01:29;4082389;1403853;4679983;47,5019115;18,9770823;463,43
2015.07.02;19:01:29;4082440;1403831;4679958;47,5014872;18,9765861;472,74
2015.07.02;22:01:00;4082397;1403850;4679960;47,5017281;18,9770101;450,92
2015.07.03;04:00:59;4082425;1404184;4679852;47,500176;18,9810811;462,56
2015.07.03;14:01:30;4082422;1404259;4679838;47,499948;18,9820353;466,81
2015.07.03;19:01:00;4082470;1404230;4679826;47,4996366;18,9814641;482,25
2015.07.03;22:01:00;4082576;1404194;4679747;47,4985696;18,9805548;483,82
2015.07.04;04:01:03;4082384;1403859;4679974;47,5018752;18,9771792;454,91
2015.07.04;14:01:29;4082431;1403865;4679969;47,5015372;18,9770516;482,57
2015.07.04;19:01:23;4082617;1403788;4679874;47,4999597;18,9752826;514,44
2015.07.04;22:00:44;4082625;1403749;4679865;47,4999389;18,9747586;504,35
2015.07.05;04:01:50;4082249;1403362;4680178;47,5050328;18,9715238;409,92
2015.07.05;14:01:48;4082180;1403681;4680135;47,5045165;18,9758255;404,2
2015.07.05;19:01:18;4082169;1403675;4680172;47,5048232;18,9757977;423,13
2015.07.05;22:02:00;4082186;1403658;4680161;47,5046864;18,975511;422,15
2015.07.06;04:01:18;4082063;1404067;4680127;47,5043691;18,9811754;408,36
2015.07.06;14:01:48;4081942;1404032;4680241;47,505896;18,9812585;407,43
2015.07.06;19:02:13;4082041;1404027;4680158;47,5047817;18,9807683;408,37
2015.07.06;22:00:48;4082130;1404135;4680035;47,5032434;18,9817396;398,27
2015.07.07;04:01:26;4082086;1404024;4680117;47,5042569;18,9805364;406,23
2015.07.07;14:00:58;4082018;1404105;4680164;47,5047942;18,9818466;415,24
2015.07.07;19:02:32;4081926;1404047;4680243;47,5059761;18,9815158;401,98
2015.07.07;22:00:53;4081850;1403973;4680303;47,5069769;18,9809151;381,42
2015.07.08;04:02:14;4081913;1403496;4680392;47,5081512;18,9746558;382,5
2015.07.08;14:02:49;4082163;1403674;4680154;47,5047536;18,975811;405,81
