UTC_DATE,UTC_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT
2015.01.05,19:02:45,4081043,1403875,4681068,47.5168966,18.9831695,408.57
2015.01.05,22:01:51,4081561,1403545,4680716,47.5122214,18.9767902,407.34
2015.01.06,14:00:56,4081283,1403335,4680893,47.5154931,18.975354,314.19
2015.01.06,19:02:14,4081407,1403522,4680830,47.5139294,18.9771663,387.99
2015.01.06,22:01:54,4081115,1403701,4680876,47.5156541,18.9806741,274.74
2015.01.07,04:01:00,4081280,1403338,4680896,47.5155237,18.9754046,315.14
2015.01.07,14:00:56,4081277,1403335,4680890,47.5155126,18.9753799,308.14
2015.01.07,19:00:54,4081291,1403760,4680771,47.5137852,18.9806549,322.68
2015.01.07,22:01:30,4081522,1403406,4680706,47.5127051,18.9752136,344.53
2015.01.08,14:03:00,4081490,1403545,4680695,47.5125392,18.9770967,346.51
2015.01.08,19:00:59,4081528,1403380,4680698,47.5126749,18.9748613,336.75
2015.01.08,22:03:01,4081158,1403700,4680924,47.5156782,18.9804759,337.38
2015.01.09,04:01:19,4081285,1403339,4680895,47.5154841,18.9753956,317.82
2015.01.09,14:01:29,4081276,1403334,4680878,47.5154481,18.9753716,298.43
2015.01.09,19:01:39,4081263,1403764,4680783,47.5140251,18.980826,314.52
2015.01.09,22:00:59,4081679,1403206,4680603,47.5115259,18.9720253,324.93
2015.01.10,04:01:01,4081284,1403340,4680898,47.5155065,18.9754124,319.61
2015.01.10,14:01:56,4081248,1403304,4680892,47.5157735,18.9751159,284.29
2015.01.10,19:01:54,4081282,1403578,4680803,47.5144286,18.978409,300.55
2015.01.10,22:03:04,4081192,1403833,4680808,47.5144734,18.9819988,302.77
2015.01.11,14:00:49,4081503,1403558,4680696,47.5124357,18.9772038,358.4
2015.01.11,19:02:20,4081556,1403458,4680649,47.5120334,18.9757197,335.63
2015.01.11,22:01:45,4081155,1403707,4680911,47.5156029,18.9805768,327.42
